OBJECTID,DateTime,PlatformType,Speed_km_hr,Distance_1_sec,PlatformName,SymbologyCode,EstimatedPoints,BEARING,POINT_X,POINT_Y,POINT_Z,DateTimeSim,COUNTSim,ORIG_FID,x_Rounded,y_Rounded
1073,,1,250,69.44444444, ,,353.0783367,82.45049802,151.1642402,-34.0027571,300,2024-07-06 14:56:52,1074,1073,151.16424,-34.00275
1074,,1,250,69.44444444, ,,353.0783367,82.45042713,151.1648613,-34.00270864,300,2024-07-06 14:56:53,1075,1074,151.16486,-34.0027
1075,,1,250,69.44444444, ,,353.0783367,82.4505879,151.1654824,-34.00266018,300,2024-07-06 14:56:54,1076,1075,151.16548,-34.00266
1076,,1,250,69.44444444, ,,353.0783367,82.4505879,151.1661035,-34.00261172,300,2024-07-06 14:56:55,1077,1076,151.16610,-34.00261
1077,,1,250,69.44444444, ,,353.0783367,82.45074963,151.1667246,-34.00256326,300,2024-07-06 14:56:56,1078,1077,151.16672,-34.00256
1078,,1,250,69.44444444, ,,353.0783367,82.45040973,151.1673457,-34.0025148,300,2024-07-06 14:56:57,1079,1078,151.16734,-34.00251
1079,,1,250,69.44444444, ,,353.0783367,82.45060745,151.1679668,-34.00246634,300,2024-07-06 14:56:58,1080,1079,151.16796,-34.00246
1080,,1,250,69.44444444, ,,353.0783367,82.45053594,151.1685878,-34.00241788,300,2024-07-06 14:56:59,1081,1080,151.16858,-34.00241
1081,,1,250,69.44444444, ,,353.0783367,82.45045324,151.1692089,-34.00236942,300,2024-07-06 14:57:00,1082,1081,151.16920,-34.00236
1082,,1,250,69.44444444, ,,353.0783367,82.45069909,151.1698300,-34.00232096,300,2024-07-06 14:57:01,1083,1082,151.16983,-34.00232
1083,,1,250,69.44444444, ,,353.0783367,82.45059132,151.1704511,-34.0022725,300,2024-07-06 14:57:02,1084,1083,151.17045,-34.00227
1084,,1,250,69.44444444, ,,353.0783367,83.29027902,151.1710722,-34.00222404,300,2024-07-06 14:57:03,1085,1084,151.17107,-34.00222
1085,,1,250,69.44444444, ,,353.0783367,83.29026262,151.1716933,-34.00217558,300,2024-07-06 14:57:04,1086,1085,151.17169,-34.00217
1086,,1,250,69.44444444, ,,353.0783367,83.29019907,151.1723144,-34.00212712,300,2024-07-06 14:57:05,1087,1086,151.17231,-34.00212
1087,,1,250,69.44444444, ,,353.0783367,83.28994717,151.1729354,-34.00207866,300,2024-07-06 14:57:06,1088,1087,151.17293,-34.00207
1088,,1,250,69.44444444, ,,353.0783367,83.29021312,151.1735565,-34.0020302,300,2024-07-06 14:57:07,1089,1088,151.17355,-34.00203
1089,,1,250,69.44444444, ,,353.0783367,83.29022985,151.1741776,-34.00198174,300,2024-07-06 14:57:08,1090,1089,151.17417,-34.00198
1090,,1,250,69.44444444, ,,353.0783367,83.29014651,151.1747987,-34.00193328,300,2024-07-06 14:57:09,1091,1090,151.17479,-34.00193
1091,,1,250,69.44444444, ,,353.0783367,83.29039396,151.1754198,-34.00188481,300,2024-07-06 14:57:10,1092,1091,151.17541,-34.00188
1092,,1,250,69.44444444, ,,353.0783367,83.29014645,151.1760409,-34.00183635,300,2024-07-06 14:57:11,1093,1092,151.17604,-34.00183
1093,,1,250,69.44444444, ,,353.0783367,83.29016318,151.1766619,-34.00178789,300,2024-07-06 14:57:12,1094,1093,151.17666,-34.00178
1094,,1,250,69.44444444, ,,353.0783367,83.29011284,151.1772830,-34.00173943,300,2024-07-06 14:57:13,1095,1094,151.17728,-34.00173
1095,,1,250,69.44444444, ,,353.0783367,83.29012957,151.1779041,-34.00169097,300,2024-07-06 14:57:14,1096,1095,151.17790,-34.00169
1096,,1,250,69.44444444, ,,353.0783367,83.29011271,151.1785252,-34.00164251,300,2024-07-06 14:57:15,1097,1096,151.17852,-34.00164
1097,,1,250,69.44444444, ,,353.0783367,83.29012949,151.1791463,-34.00159405,300,2024-07-06 14:57:16,1098,1097,151.17914,-34.00159
1098,,1,250,69.44444444, ,,353.0783367,85.39995349,151.1797674,-34.00154559,300,2024-07-06 14:57:17,1099,1098,151.17976,-34.00154
1099,,1,250,69.44444444, ,,353.0783367,85.39999911,151.1803885,-34.00149713,300,2024-07-06 14:57:18,1100,1099,151.18038,-34.00149
1100,,1,250,69.44444444, ,,353.0783367,85.39999911,151.1810095,-34.00144867,300,2024-07-06 14:57:19,1101,1100,151.18100,-34.00144
1101,,1,250,69.44444444, ,,353.0783367,49.70251806,151.1816306,-34.00140021,300,2024-07-06 14:57:20,1102,1101,151.18163,-34.0014
1102,,1,250,69.44444444, ,,353.0783367,83.29033456,151.1820884,-34.00114393,300,2024-07-06 14:57:21,1103,1102,151.18208,-34.00114
1103,,1,250,69.44444444, ,,353.0783367,30.61836214,151.1823930,-34.00069256,300,2024-07-06 14:57:22,1104,1103,151.18239,-34.00069
1104,,1,250,69.44444444, ,,353.0783367,30.61859087,151.1826975,-34.00024119,300,2024-07-06 14:57:23,1105,1104,151.18269,-34.00024
1105,,1,250,69.44444444, ,,353.0783367,30.61865632,151.1830020,-33.99978982,300,2024-07-06 14:57:24,1106,1105,151.18300,-33.99978
1106,,1,250,69.44444444, ,,353.0783367,30.61847089,151.1833065,-33.99933845,300,2024-07-06 14:57:25,1107,1106,151.18330,-33.99933
1107,,1,250,69.44444444, ,,353.0783367,30.61853633,151.1836111,-33.99888707,300,2024-07-06 14:57:26,1108,1107,151.18361,-33.99888
1108,,1,250,69.44444444, ,,353.0783367,30.61853633,151.1839156,-33.99843569,300,2024-07-06 14:57:27,1109,1108,151.18391,-33.99843
1109,,1,250,69.44444444, ,,353.0783367,30.61852908,151.1842201,-33.99798431,300,2024-07-06 14:57:28,1110,1109,151.18422,-33.99798
1110,,1,250,69.44444444, ,,353.0783367,30.6186599,151.1845246,-33.99753293,300,2024-07-06 14:57:29,1111,1110,151.18452,-33.99753
1111,,1,250,69.44444444, ,,353.0783367,30.6185473,151.1848292,-33.99708154,300,2024-07-06 14:57:30,1112,1111,151.18482,-33.99708
1112,,1,250,69.44444444, ,,353.0783367,30.61871799,151.1851337,-33.99663015,300,2024-07-06 14:57:31,1113,1112,151.18513,-33.99663
1113,,1,250,69.44444444, ,,353.0783367,30.6186054,151.1854382,-33.99617876,300,2024-07-06 14:57:32,1114,1113,151.18543,-33.99617
1114,,1,250,69.44444444, ,,353.0783367,30.6186054,151.1857427,-33.99572737,300,2024-07-06 14:57:33,1115,1114,151.18574,-33.99572
1115,,1,250,69.44444444, ,,353.0783367,30.61855822,151.1860472,-33.99527597,300,2024-07-06 14:57:34,1116,1115,151.18604,-33.99527
1116,,1,250,69.44444444, ,,353.0783367,30.61862355,151.1863518,-33.99482457,300,2024-07-06 14:57:35,1117,1116,151.18635,-33.99482
1117,,1,250,69.44444444, ,,353.0783367,30.61854372,151.1866563,-33.99437317,300,2024-07-06 14:57:36,1118,1117,151.18665,-33.99437
1118,,1,250,69.44444444, ,,353.0783367,30.61860905,151.1869608,-33.99392177,300,2024-07-06 14:57:37,1119,1118,151.18696,-33.99392
1119,,1,250,69.44444444, ,,353.0783367,30.61860905,151.1872653,-33.99347036,300,2024-07-06 14:57:38,1120,1119,151.18726,-33.99347
1120,,1,250,69.44444444, ,,353.0783367,30.6185619,151.1875699,-33.99301896,300,2024-07-06 14:57:39,1121,1120,151.18756,-33.99301
1121,,1,250,69.44444444, ,,353.0783367,30.61862716,151.1878744,-33.99256755,300,2024-07-06 14:57:40,1122,1121,151.18787,-33.99256
1122,,1,250,69.44444444, ,,353.0783367,30.61861265,151.1881789,-33.99211613,300,2024-07-06 14:57:41,1123,1122,151.18817,-33.99211
1123,,1,250,69.44444444, ,,353.0783367,30.61867788,151.1884834,-33.99166472,300,2024-07-06 14:57:42,1124,1123,151.18848,-33.99166
1124,,1,250,69.44444444, ,,353.0783367,30.61867788,151.1887880,-33.9912133,300,2024-07-06 14:57:43,1125,1124,151.18878,-33.99121
1125,,1,250,69.44444444, ,,353.0783367,30.61867788,151.1890925,-33.99076188,300,2024-07-06 14:57:44,1126,1125,151.18909,-33.99076
1126,,1,250,69.44444444, ,,353.0783367,30.61863076,151.1893970,-33.99031046,300,2024-07-06 14:57:45,1127,1126,151.18939,-33.99031
1127,,1,250,69.44444444, ,,353.0783367,30.61872856,151.1897015,-33.98985904,300,2024-07-06 14:57:46,1128,1127,151.18970,-33.98985
1128,,1,250,69.44444444, ,,353.0783367,30.61872856,151.1900061,-33.98940761,300,2024-07-06 14:57:47,1129,1128,151.19000,-33.9894
1129,,1,250,69.44444444, ,,353.0783367,343.8101381,151.1903106,-33.98895618,300,2024-07-06 14:57:48,1130,1129,151.19031,-33.98895
1130,,1,250,69.44444444, ,,353.0783367,29.40731813,151.1906151,-33.98850475,300,2024-07-06 14:57:49,1131,1130,151.19061,-33.9885
1131,,1,250,69.44444444, ,,353.0783367,9.145064407,151.1909196,-33.98805331,300,2024-07-06 14:57:50,1132,1131,151.19091,-33.98805
1132,,1,250,69.44444444, ,,353.0783367,343.456951,151.1908064,-33.9875687,300,2024-07-06 14:57:51,1133,1132,151.19080,-33.98756
1133,,1,250,69.44444444, ,,353.0783367,343.4570645,151.1906108,-33.98707754,300,2024-07-06 14:57:52,1134,1133,151.19061,-33.98707
1134,,1,250,69.44444444, ,,353.0783367,343.4570394,151.1904151,-33.98658638,300,2024-07-06 14:57:53,1135,1134,151.19041,-33.98658
1135,,1,250,69.44444444, ,,353.0783367,343.4570394,151.1902195,-33.98609521,300,2024-07-06 14:57:54,1136,1135,151.19021,-33.98609
1136,,1,250,69.44444444, ,,353.0783367,343.457,151.1900238,-33.98560404,300,2024-07-06 14:57:55,1137,1136,151.19002,-33.9856
1137,,1,250,69.44444444, ,,353.0783367,343.4570744,151.1898282,-33.98511287,300,2024-07-06 14:57:56,1138,1137,151.18982,-33.98511
1138,,1,250,69.44444444, ,,353.0783367,343.4570229,151.1896326,-33.98462169,300,2024-07-06 14:57:57,1139,1138,151.18963,-33.98462
1139,,1,250,69.44444444, ,,353.0783367,343.4569714,151.1894369,-33.98413052,300,2024-07-06 14:57:58,1140,1139,151.18943,-33.98413
1140,,1,250,69.44444444, ,,353.0783367,343.4569714,151.1892413,-33.98363934,300,2024-07-06 14:57:59,1141,1140,151.18924,-33.98363
1141,,1,250,69.44444444, ,,353.0783367,343.4569953,151.1890456,-33.98314815,300,2024-07-06 14:58:00,1142,1141,151.18904,-33.98314
1142,,1,250,69.44444444, ,,353.0783367,343.4570329,151.1888500,-33.98265697,300,2024-07-06 14:58:01,1143,1142,151.18884,-33.98265
1143,,1,250,69.44444444, ,,353.0783367,343.4570191,151.1886544,-33.98216578,300,2024-07-06 14:58:02,1144,1143,151.18865,-33.98216
1144,,1,250,69.44444444, ,,353.0783367,343.4570566,151.1884587,-33.98167459,300,2024-07-06 14:58:03,1145,1144,151.18845,-33.98167
1145,,1,250,69.44444444, ,,353.0783367,343.4570566,151.1882631,-33.98118339,100,2024-07-06 14:58:04,1146,1145,151.18826,-33.98118
1146,,1,250,69.44444444, ,,353.0783367,343.4570428,151.1880674,-33.98069219,100,2024-07-06 14:58:05,1147,1146,151.18806,-33.98069
1147,,1,250,69.44444444, ,,353.0783367,343.456903,151.1878718,-33.98020099,100,2024-07-06 14:58:06,1148,1147,151.18787,-33.9802
1148,,1,250,69.44444444, ,,353.0783367,343.4569405,151.1876761,-33.97970979,100,2024-07-06 14:58:07,1149,1148,151.18767,-33.9797
1149,,1,250,69.44444444, ,,353.0783367,343.4570527,151.1874805,-33.97921858,100,2024-07-06 14:58:08,1150,1149,151.18748,-33.97921
1150,,1,250,69.44444444, ,,353.0783367,343.4570527,151.1872849,-33.97872738,100,2024-07-06 14:58:09,1151,1150,151.18728,-33.97872
1151,,1,250,69.44444444, ,,353.0783367,343.4571457,151.1870892,-33.97823616,100,2024-07-06 14:58:10,1152,1151,151.18708,-33.97823
1152,,1,250,69.44444444, ,,353.0783367,343.456988,151.1868936,-33.97774495,100,2024-07-06 14:58:11,1153,1152,151.18689,-33.97774
1153,,1,250,69.44444444, ,,353.0783367,343.4570626,151.1866979,-33.97725373,100,2024-07-06 14:58:12,1154,1153,151.18669,-33.97725
1154,,1,250,69.44444444, ,,353.0783367,343.4570116,151.1865023,-33.97676251,100,2024-07-06 14:58:13,1155,1154,151.18650,-33.97676
1155,,1,250,69.44444444, ,,353.0783367,343.4570116,151.1863067,-33.97627129,100,2024-07-06 14:58:14,1156,1155,151.18630,-33.97627
1156,,1,250,69.44444444, ,,353.0783367,343.45691,151.1861110,-33.97578006,100,2024-07-06 14:58:15,1157,1156,151.18611,-33.97578
1157,,1,250,69.44444444, ,,353.0783367,343.4570216,151.1859154,-33.97528883,100,2024-07-06 14:58:16,1158,1157,151.18591,-33.97528
1158,,1,250,69.44444444, ,,353.0783367,343.4570079,151.1857197,-33.9747976,100,2024-07-06 14:58:17,1159,1158,151.18571,-33.97479
1159,,1,250,69.44444444, ,,353.0783367,343.4570079,151.1855241,-33.97430637,100,2024-07-06 14:58:18,1160,1159,151.18552,-33.9743
1160,,1,250,69.44444444, ,,353.0783367,343.4570079,151.1853285,-33.97381513,100,2024-07-06 14:58:19,1161,1160,151.18532,-33.97381
1161,,1,250,69.44444444, ,,353.0783367,343.4569944,151.1851328,-33.97332389,100,2024-07-06 14:58:20,1162,1161,151.18513,-33.97332
1162,,1,250,69.44444444, ,,353.0783367,343.6103882,151.1849372,-33.97283265,100,2024-07-06 14:58:21,1163,1162,151.18493,-33.97283
1163,,1,250,69.44444444, ,,353.0783367,343.6105927,151.1847415,-33.9723414,100,2024-07-06 14:58:22,1164,1163,151.18474,-33.97234
1164,,1,250,69.44444444, ,,353.0783367,343.610317,151.1845459,-33.97185015,0,2024-07-06 14:58:23,1165,1164,151.18454,-33.97185
1165,,1,250,69.44444444, ,,353.0783367,343.6105091,151.1843502,-33.9713589,0,2024-07-06 14:58:24,1166,1165,151.18435,-33.97135
1166,,1,250,69.44444444, ,,353.0783367,343.6106576,151.1841546,-33.97086765,0,2024-07-06 14:58:25,1167,1166,151.18415,-33.97086
1167,,1,250,69.44444444, ,,353.0783367,343.6104597,151.1839590,-33.97037639,0,2024-07-06 14:58:26,1168,1167,151.18395,-33.97037
1168,,1,250,69.44444444, ,,353.0783367,343.6103873,151.1837633,-33.96988513,0,2024-07-06 14:58:27,1169,1168,151.18376,-33.96988
1169,,1,250,69.44444444, ,,353.0783367,343.6104908,151.1835677,-33.96939387,50,2024-07-06 14:58:28,1170,1169,151.18356,-33.96939
1170,,1,250,69.44444444, ,,353.0783367,343.6103454,151.1833720,-33.9689026,50,2024-07-06 14:58:29,1171,1170,151.18337,-33.9689
1171,,1,250,69.44444444, ,,353.0783367,343.6103454,151.1831764,-33.96841133,50,2024-07-06 14:58:30,1172,1171,151.18317,-33.96841
1172,,1,250,69.44444444, ,,353.0783367,343.6103347,151.1829808,-33.96792006,50,2024-07-06 14:58:31,1173,1172,151.18298,-33.96792
1173,,1,250,69.44444444, ,,353.0783367,343.6104701,151.1827851,-33.96742879,50,2024-07-06 14:58:32,1174,1173,151.18278,-33.96742
1174,,1,250,69.44444444, ,,353.0783367,343.6105013,151.1825895,-33.96693751,50,2024-07-06 14:58:33,1175,1174,151.18258,-33.96693
1175,,1,250,69.44444444, ,,353.0783367,343.6104597,151.1823938,-33.96644623,50,2024-07-06 14:58:34,1176,1175,151.18239,-33.96644
1176,,1,250,69.44444444, ,,353.0783367,343.6104597,151.1821982,-33.96595495,50,2024-07-06 14:58:35,1177,1176,151.18219,-33.96595
1177,,1,250,69.44444444, ,,353.0783367,343.6103974,151.1820025,-33.96546366,50,2024-07-06 14:58:36,1178,1177,151.18200,-33.96546
1178,,1,250,69.44444444, ,,353.0783367,343.6103414,151.1818069,-33.96497237,50,2024-07-06 14:58:37,1179,1178,151.18180,-33.96497
1179,,1,250,69.44444444, ,,353.0783367,343.6105441,151.1816113,-33.96448108,50,2024-07-06 14:58:38,1180,1179,151.18161,-33.96448
1180,,1,250,69.44444444, ,,353.0783367,343.610544,151.1814156,-33.96398979,50,2024-07-06 14:58:39,1181,1180,151.18141,-33.96398
1181,,1,250,69.44444444, ,,353.0783367,343.610544,151.1812200,-33.96349849,50,2024-07-06 14:58:40,1182,1181,151.18121,-33.96349
1182,,1,250,69.44444444, ,,353.0783367,343.6105456,151.1810499,-33.96300131,50,2024-07-06 14:58:41,1183,1182,151.18104,-33.963
1183,,1,250,69.44444444, ,,353.0783367,344.6283982,151.1809130,-33.96249653,50,2024-07-06 14:58:42,1184,1183,151.18091,-33.96249
1184,,1,250,69.44444444, ,,353.0783367,346.842392,151.1807761,-33.96199174,0,2024-07-06 14:58:43,1185,1184,151.18077,-33.96199
1185,,1,250,69.44444444, ,,353.0783367,346.842435,151.1806391,-33.96148695,0,2024-07-06 14:58:44,1186,1185,151.18063,-33.96148
1186,,1,250,69.44444444, ,,353.0783367,347.7993667,151.1805022,-33.96098215,0,2024-07-06 14:58:45,1187,1186,151.18050,-33.96098
1187,,1,250,69.44444444, ,,353.0783367,347.7993667,151.1803653,-33.96047735,0,2024-07-06 14:58:46,1188,1187,151.18036,-33.96047
1188,,1,250,69.44444444, ,,353.0783367,347.7995678,151.1802283,-33.95997255,0,2024-07-06 14:58:47,1189,1188,151.18022,-33.95997
1189,,1,250,69.44444444, ,,353.0783367,347.7994681,151.1800914,-33.95946775,0,2024-07-06 14:58:48,1190,1189,151.18009,-33.95946
1190,,1,250,69.44444444, ,,353.0783367,347.7994681,151.1799544,-33.95896294,0,2024-07-06 14:58:49,1191,1190,151.17995,-33.95896
1191,,1,250,69.44444444, ,,353.0783367,347.799611,151.1798175,-33.95845813,0,2024-07-06 14:58:50,1192,1191,151.17981,-33.95845
1192,,1,250,69.44444444, ,,353.0783367,347.7995113,151.1796806,-33.95795332,0,2024-07-06 14:58:51,1193,1192,151.17968,-33.95795
1193,,1,250,69.44444444, ,,353.0783367,347.7995346,151.1795436,-33.95744851,0,2024-07-06 14:58:52,1194,1193,151.17954,-33.95744
1194,,1,250,69.44444444, ,,353.0783367,347.7995313,151.1794067,-33.95694369,0,2024-07-06 14:58:53,1195,1194,151.17940,-33.95694
1195,,1,250,69.44444444, ,,353.0783367,347.7995313,151.1792697,-33.95643887,0,2024-07-06 14:58:54,1196,1195,151.17926,-33.95643
1196,,1,250,69.44444444, ,,353.0783367,347.7994548,151.1791328,-33.95593404,0,2024-07-06 14:58:55,1197,1196,151.17913,-33.95593
1197,,1,250,69.44444444, ,,353.0783367,347.7995745,151.1789959,-33.95542921,0,2024-07-06 14:58:56,1198,1197,151.17899,-33.95542
1198,,1,250,69.44444444, ,,353.0783367,347.7995977,151.1788589,-33.95492438,0,2024-07-06 14:58:57,1199,1198,151.17885,-33.95492
1199,,1,250,69.44444444, ,,353.0783367,347.799498,151.1787220,-33.95441955,0,2024-07-06 14:58:58,1200,1199,151.17872,-33.95441
1200,,1,250,69.44444444, ,,353.0783367,347.799498,151.1785851,-33.95391471,0,2024-07-06 14:58:59,1201,1200,151.17858,-33.95391
1201,,1,250,69.44444444, ,,353.0783367,347.7994601,151.1784481,-33.95340987,0,2024-07-06 14:59:00,1202,1201,151.17844,-33.9534
1202,,1,250,69.44444444, ,,353.0783367,347.7995526,151.1783112,-33.95290503,0,2024-07-06 14:59:01,1203,1202,151.17831,-33.9529
1203,,1,250,69.44444444, ,,353.0783367,347.7995313,151.1781742,-33.95240018,0,2024-07-06 14:59:02,1204,1203,151.17817,-33.9524
1204,,1,250,69.44444444, ,,353.0783367,347.7994175,151.1780373,-33.95189534,0,2024-07-06 14:59:03,1205,1204,151.17803,-33.95189
1205,,1,250,69.44444444, ,,353.0783367,347.7994175,151.1779004,-33.95139049,0,2024-07-06 14:59:04,1206,1205,151.17790,-33.95139
1206,,1,250,69.44444444, ,,353.0783367,347.7995113,151.1777634,-33.95088563,0,2024-07-06 14:59:05,1207,1206,151.17776,-33.95088
1207,,1,250,69.44444444, ,,353.0783367,347.7995346,151.1776265,-33.95038077,0,2024-07-06 14:59:06,1208,1207,151.17762,-33.95038
1208,,1,250,69.44444444, ,,353.0783367,347.7995578,151.1774896,-33.94987591,0,2024-07-06 14:59:07,1209,1208,151.17748,-33.94987
1209,,1,250,69.44444444, ,,353.0783367,347.7994317,151.1773526,-33.94937105,0,2024-07-06 14:59:08,1210,1209,151.17735,-33.94937
1210,,1,250,69.44444444, ,,353.0783367,347.7994317,151.1772157,-33.94886618,0,2024-07-06 14:59:09,1211,1210,151.17721,-33.94886
1211,,1,250,69.44444444, ,,353.0783367,347.7994782,151.1770787,-33.94836131,0,2024-07-06 14:59:10,1212,1211,151.17707,-33.94836
1212,,1,250,69.44444444, ,,353.0783367,347.7996242,151.1769418,-33.94785644,0,2024-07-06 14:59:11,1213,1212,151.17694,-33.94785
1213,,1,250,69.44444444, ,,353.0783367,347.7995246,151.1768049,-33.94735157,0,2024-07-06 14:59:12,1214,1213,151.17680,-33.94735
1214,,1,250,69.44444444, ,,353.0783367,347.7995479,151.1766679,-33.94684669,0,2024-07-06 14:59:13,1215,1214,151.17666,-33.94684
1215,,1,250,69.44444444, ,,353.0783367,347.7995479,151.1765310,-33.94634181,0,2024-07-06 14:59:14,1216,1215,151.17653,-33.94634
1216,,1,250,69.44444444, ,,353.0783367,347.7995678,151.1763940,-33.94583692,0,2024-07-06 14:59:15,1217,1216,151.17639,-33.94583
1217,,1,250,69.44444444, ,,353.0783367,347.7995313,151.1762571,-33.94533203,0,2024-07-06 14:59:16,1218,1217,151.17625,-33.94533
1218,,1,250,69.44444444, ,,353.0783367,347.7998478,151.1759341,-33.94495156,100,2024-07-06 14:59:17,1219,1218,151.17593,-33.94495
1219,,1,250,69.44444444, ,,353.0783367,347.7998478,151.1753684,-33.94473331,100,2024-07-06 14:59:18,1220,1219,151.17536,-33.94473
1220,,1,250,69.44444444, ,,353.0783367,299.5778682,151.1748028,-33.94451506,100,2024-07-06 14:59:19,1221,1220,151.17480,-33.94451
1221,,1,250,69.44444444, ,,353.0783367,299.577473,151.1742372,-33.9442968,100,2024-07-06 14:59:20,1222,1221,151.17423,-33.94429
1222,,1,250,69.44444444, ,,353.0783367,299.577473,151.1736715,-33.94407855,100,2024-07-06 14:59:21,1223,1222,151.17367,-33.94407
1223,,1,250,69.44444444, ,,353.0783367,299.577736,151.1731059,-33.9438603,100,2024-07-06 14:59:22,1224,1223,151.17310,-33.94386
1224,,1,250,69.44444444, ,,353.0783367,299.5783065,151.1725402,-33.94364204,100,2024-07-06 14:59:23,1225,1224,151.17254,-33.94364
1225,,1,250,69.44444444, ,,353.0783367,299.5779569,151.1719746,-33.94342379,100,2024-07-06 14:59:24,1226,1225,151.17197,-33.94342
1226,,1,250,69.44444444, ,,353.0783367,299.5784753,151.1714090,-33.94320553,100,2024-07-06 14:59:25,1227,1226,151.17140,-33.9432
1227,,1,250,69.44444444, ,,353.0783367,299.5776854,151.1708433,-33.94298728,100,2024-07-06 14:59:26,1228,1227,151.17084,-33.94298
1228,,1,250,69.44444444, ,,353.0783367,299.5781766,151.1702777,-33.94276902,100,2024-07-06 14:59:27,1229,1228,151.17027,-33.94276
1229,,1,250,69.44444444, ,,353.0783367,299.5782057,151.1697121,-33.94255076,100,2024-07-06 14:59:28,1230,1229,151.16971,-33.94255
1230,,1,250,69.44444444, ,,353.0783367,299.5771881,151.1691464,-33.9423325,100,2024-07-06 14:59:29,1231,1230,151.16914,-33.94233
1231,,1,250,69.44444444, ,,353.0783367,294.3405687,151.1685808,-33.94211425,100,2024-07-06 14:59:30,1232,1231,151.16858,-33.94211
1232,,1,250,69.44444444, ,,353.0783367,294.3495545,151.1680151,-33.94189599,300,2024-07-06 14:59:31,1233,1232,151.16801,-33.94189
1233,,1,250,69.44444444, ,,353.0783367,294.3408641,151.1674495,-33.94167773,300,2024-07-06 14:59:32,1234,1233,151.16744,-33.94167
1234,,1,250,69.44444444, ,,353.0783367,294.3408641,151.1668839,-33.94145947,300,2024-07-06 14:59:33,1235,1234,151.16688,-33.94145
1235,,1,250,69.44444444, ,,353.0783367,294.3410305,151.1663182,-33.94124121,300,2024-07-06 14:59:34,1236,1235,151.16631,-33.94124
1236,,1,250,69.44444444, ,,353.0783367,294.3408406,151.1657526,-33.94102295,300,2024-07-06 14:59:35,1237,1236,151.16575,-33.94102
1237,,1,250,69.44444444, ,,353.0783367,294.3414223,151.1651869,-33.94080468,300,2024-07-06 14:59:36,1238,1237,151.16518,-33.9408
1238,,1,250,69.44444444, ,,353.0783367,263.1573903,151.1646213,-33.94058642,300,2024-07-06 14:59:37,1239,1238,151.16462,-33.94058
1239,,1,250,69.44444444, ,,353.0783367,263.1573903,151.1640260,-33.94055791,300,2024-07-06 14:59:38,1240,1239,151.16402,-33.94055
1240,,1,250,69.44444444, ,,353.0783367,263.1573444,151.1634120,-33.94064934,300,2024-07-06 14:59:39,1241,1240,151.16341,-33.94064
1241,,1,250,69.44444444, ,,353.0783367,263.1572651,151.1627980,-33.94074077,300,2024-07-06 14:59:40,1242,1241,151.16279,-33.94074
1242,,1,250,69.44444444, ,,353.0783367,263.1572651,151.1621840,-33.9408322,300,2024-07-06 14:59:41,1243,1242,151.16218,-33.94083
1243,,1,250,69.44444444, ,,353.0783367,263.157302,151.1615699,-33.94092363,300,2024-07-06 14:59:42,1244,1243,151.16156,-33.94092
1244,,1,250,69.44444444, ,,353.0783367,263.1580407,151.1609559,-33.94101506,300,2024-07-06 14:59:43,1245,1244,151.16095,-33.94101
1245,,1,250,69.44444444, ,,353.0783367,263.157045,151.1603419,-33.94110649,300,2024-07-06 14:59:44,1246,1245,151.16034,-33.9411
1246,,1,250,69.44444444, ,,353.0783367,263.157084,151.1597279,-33.94119792,300,2024-07-06 14:59:45,1247,1246,151.15972,-33.94119
1247,,1,250,69.44444444, ,,353.0783367,263.1570166,151.1591139,-33.94128935,300,2024-07-06 14:59:46,1248,1247,151.15911,-33.94128
1248,,1,250,69.44444444, ,,353.0783367,263.1569516,151.1584998,-33.94138078,300,2024-07-06 14:59:47,1249,1248,151.15849,-33.94138
1249,,1,250,69.44444444, ,,353.0783367,263.1577333,151.1578858,-33.94147221,300,2024-07-06 14:59:48,1250,1249,151.15788,-33.94147
1250,,1,250,69.44444444, ,,353.0783367,263.1568281,151.1572718,-33.94156364,300,2024-07-06 14:59:49,1251,1250,151.15727,-33.94156
1251,,1,250,69.44444444, ,,353.0783367,263.1567696,151.1566578,-33.94165507,300,2024-07-06 14:59:50,1252,1251,151.15665,-33.94165
1252,,1,250,69.44444444, ,,353.0783367,263.1576118,151.1560438,-33.9417465,300,2024-07-06 14:59:51,1253,1252,151.15604,-33.94174
1253,,1,250,69.44444444, ,,353.0783367,263.1575424,151.1554298,-33.94183793,300,2024-07-06 14:59:52,1254,1253,151.15542,-33.94183
1254,,1,250,69.44444444, ,,353.0783367,263.157382,151.1548157,-33.94192936,300,2024-07-06 14:59:53,1255,1254,151.15481,-33.94192
1255,,1,250,69.44444444, ,,353.0783367,263.1566455,151.1542017,-33.94202079,300,2024-07-06 14:59:54,1256,1255,151.15420,-33.94202
1256,,1,250,69.44444444, ,,353.0783367,263.157347,151.1535877,-33.94211222,300,2024-07-06 14:59:55,1257,1256,151.15358,-33.94211
1257,,1,250,69.44444444, ,,353.0783367,263.1572859,151.1529737,-33.94220365,300,2024-07-06 14:59:56,1258,1257,151.15297,-33.9422
1258,,1,250,69.44444444, ,,353.0783367,259.8245246,151.1523597,-33.94229508,300,2024-07-06 14:59:57,1259,1258,151.15235,-33.94229
1259,,1,250,69.44444444, ,,353.0783367,259.82451,151.1517457,-33.94238651,300,2024-07-06 14:59:58,1260,1259,151.15174,-33.94238
